customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,OnlineSecurity_NoInternetService,OnlineBackup_NoInternetService,DeviceProtection_NoInternetService,TechSupport_NoInternetService,StreamingTV_NoInternetService,StreamingMovies_NoInternetService,MultipleLines_NoPhoneService,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Cluster,PCA1,PCA2,PreferenceCluster
3002-WQZWT,0,0,0,0,29,1,0,0,0,0,0,0,1,74.2,1993.25,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-0.8913763788795505,-2.259684413243983,1
4277-UDIEF,1,0,1,1,24,1,1,0,0,1,1,1,0,81.0,1923.85,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,-1.6211986124356301,0.9664678406596545,0
1208-NBVFH,1,0,1,1,20,1,0,0,1,0,0,0,1,49.6,939.8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,-0.39658469016136194,-1.3629922888082882,0
4912-PIGUY,0,0,0,0,1,1,0,0,0,0,1,0,1,84.6,84.6,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-1.132002008879334,-2.7493723324771984,1
1114-CENIM,1,0,0,1,54,1,0,1,0,0,0,0,1,55.0,3092.65,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,3,-0.8807368031677958,-0.5270957003477781,0
6060-DRTNL,0,1,0,0,5,1,0,0,1,0,1,0,1,84.85,415.55,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,-1.1035159809594808,-2.892763900710741,1
2725-TTRIQ,0,0,1,1,72,1,1,0,1,1,1,1,1,84.2,5986.55,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-2.619382055671676,4.053732496510899,2
3374-TTZTK,1,0,1,0,52,1,1,1,1,1,1,1,1,106.3,5487.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,-3.29506322214498,2.3405533439647876,2
8990-ZXLSU,0,0,0,0,9,1,0,0,0,0,0,0,0,69.05,651.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-0.1695005929125026,-2.8261567687431612,1
2275-RBYQS,0,0,0,0,1,1,0,0,0,0,0,0,1,45.4,45.4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0.6305058587484272,-2.5697826800855688,0
8473-VUVJN,1,1,0,0,1,1,0,0,0,0,0,0,1,73.65,73.65,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-0.9795655256446921,-3.762030847731136,1
6289-CPNLD,1,0,1,1,33,1,0,0,1,1,1,1,1,73.9,2405.05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,-1.4273966909123195,0.892780565202969,0
5536-SLHPM,0,0,1,0,55,1,0,0,1,0,0,0,1,77.75,4458.15,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-1.774900502617231,-1.2773275844859273,1
4419-UJMUS,1,0,1,1,69,1,0,0,0,1,1,1,1,99.35,6856.45,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,-2.5638663720160784,2.29901522232555,2
7794-JASDG,1,0,0,0,1,1,1,0,0,0,0,0,1,50.75,50.75,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0.3027168593628348,-2.1635354442310266,0
7609-YBPXG,1,0,0,0,54,1,1,0,1,1,1,1,0,87.1,4735.2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-2.259453165517382,2.959755029225362,2
5519-TEEUH,1,0,0,1,33,1,0,0,0,0,0,0,1,20.15,682.15,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,2,5.6220711692497405,0.7478876816845733,3
7856-GANIL,1,1,1,0,45,1,0,1,1,1,1,0,1,98.7,4525.8,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,-2.8069733792531943,1.8890454336589297,2
0804-XBFBV,0,0,0,1,11,0,0,0,0,0,0,0,0,25.2,321.05,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0.3645462917059401,-2.419844079138713,0
2676-OXPPQ,1,0,0,0,6,1,1,1,0,0,0,0,1,55.7,335.65,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,-0.49694621045929743,-1.30152677216306,0
3703-TTEPD,1,0,0,0,21,1,1,0,1,0,1,0,0,65.35,1424.4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,-0.8802940349245574,-0.4731073878686392,0
2799-TSLAG,0,0,1,1,65,1,0,0,0,0,0,0,1,25.3,1748.55,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,2,4.799300185402623,2.894845133128115,3
0196-VULGZ,0,1,1,0,6,1,0,0,0,0,0,1,1,84.35,474.9,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-1.58829785008767,-2.9604016903860244,1
8837-VVWLQ,0,0,0,0,8,1,1,0,0,0,1,0,0,84.95,668.4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-1.142600107115363,-2.789541074647536,1
2696-NARTR,1,0,0,0,11,1,0,0,0,1,0,0,1,73.85,926.25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-0.9420746270151699,-3.0670818624189415,1
2208-NKVVH,1,0,1,1,43,1,0,0,0,0,0,0,0,24.25,1077.95,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,2,5.571453314158373,2.1935572795436866,3
7614-QVWQL,1,0,1,1,49,0,0,1,0,0,1,1,1,51.8,2541.25,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,-1.5454863201922486,0.9187447843396434,0
1976-CFOCS,0,1,1,0,1,1,0,0,0,0,0,0,0,46.0,46.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,-0.06945492618896829,-3.1393927343695784,0
4631-OACRM,1,1,0,0,15,1,0,0,0,0,0,1,1,79.4,1156.1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-1.325974119973943,-3.3833516027789745,1
7139-JZFVG,1,0,1,1,60,1,1,1,1,0,0,0,0,60.5,3694.45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,-0.9093635107064306,2.9161826179373858,2
4987-GQWPO,1,0,0,0,17,0,0,0,0,0,0,0,0,25.1,382.8,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0.4285633988310089,-1.849948206877342,0
3755-JBMNH,1,1,1,0,16,1,0,0,0,0,0,0,1,71.8,1167.8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,-0.748670463757619,-2.346338211153645,1
1757-TCATG,1,0,1,1,35,1,0,0,0,0,0,0,0,20.05,746.75,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,2,5.441106927213076,1.8116351812208247,3
6345-ULYRW,1,1,1,0,44,1,0,1,0,0,0,1,0,88.4,3912.9,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,-1.5150854346486253,0.1504341257365824,1
4776-XSKYQ,0,0,1,1,12,0,0,0,0,1,0,0,0,30.25,368.85,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.18514517991408297,0.45266598915121303,0
8048-DSDFQ,1,0,0,0,1,1,0,0,0,0,0,0,0,20.2,20.2,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,5.880961812143637,-1.2008003654948884,3
5753-QQWPW,0,0,0,0,28,1,1,1,0,1,0,0,1,59.9,1654.7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,-1.1394174171685645,0.010788069998059221,0
6010-DDPPW,1,0,1,0,70,1,0,0,0,0,0,0,0,25.15,1940.85,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,2,4.9386769323658415,2.8041858468214733,3
1809-DMJHQ,0,0,0,1,5,1,0,0,0,0,0,0,0,46.0,221.7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0.8009744183068774,-2.532503482436941,0
6693-FRIRW,1,0,0,0,18,1,0,1,1,0,1,1,0,101.3,1794.65,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,-1.9056228676255926,-0.5495161371281506,1
6586-MYGKD,1,0,1,0,70,1,1,0,0,1,1,1,1,76.95,5289.8,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,-2.211129299620541,3.2114437130085443,2
3173-NVMPX,0,0,1,1,9,1,0,1,0,0,0,0,1,55.3,501.2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,3,-0.06840089970602874,-1.0315290853214099,0
0248-PGHBZ,0,1,0,0,67,1,1,1,0,1,1,0,1,92.45,6140.85,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,-2.5051500191156024,2.2460590112291157,2
0623-GDISB,0,0,0,0,1,1,1,0,0,0,0,0,1,48.45,48.45,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,-0.05399249525056872,-1.7453565564318645,0
2892-GESUL,0,0,1,1,18,1,0,0,0,0,0,0,0,19.35,309.25,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,5.993182152187973,1.4618383312632572,3
6923-EFPNL,1,0,0,0,4,1,0,0,0,0,0,0,0,51.75,201.1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,3,0.05670164863262291,-2.248412428725939,0
7472-EQOAV,1,1,1,1,71,1,1,1,1,0,0,0,1,86.7,6179.35,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,-2.172847611455716,2.421287693412212,2
9574-RKJIF,1,0,1,1,30,1,1,1,0,0,1,0,1,94.4,2838.7,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-2.276369655708306,-0.9549997996899542,1
2043-WVTQJ,1,0,1,0,1,1,1,0,1,0,0,0,0,55.7,55.7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0.1004596424489655,-1.1922778782509302,0
8034-RYTVV,0,0,0,0,55,1,1,0,1,0,0,0,1,84.25,4589.85,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,-1.6983253882244784,1.2693423549270386,2
3863-QSTYI,1,0,0,0,59,1,0,0,1,1,1,0,1,64.65,3735.45,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,-1.6349551293641214,-0.4861913661719241,0
2619-WFQWU,0,0,0,0,1,1,0,0,0,0,0,0,1,70.15,70.15,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0.033824543748140264,-3.3935163211073633,1
5044-LRQAQ,0,0,1,0,7,1,0,0,0,0,0,0,1,69.2,477.55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,-0.29047026853039,-1.8037961810734047,1
1716-LSAMB,1,0,1,1,45,1,1,0,0,1,0,0,0,54.65,2553.7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,-0.31373517845739435,2.2627397456612752,0
1333-PBMXB,0,0,1,1,54,1,0,0,0,0,0,0,1,24.75,1342.15,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,2,4.7829833492672815,2.258036001077055,3
6546-OPBBH,1,0,1,1,51,1,0,0,0,0,0,0,1,23.95,1216.35,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,2,5.190373734201882,1.7709373101576382,3
5985-BEHZK,0,1,1,0,72,1,0,1,1,0,1,1,0,105.0,7578.05,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,-3.0538854101734834,2.7273107387397335,2
9127-QRZMH,1,0,1,0,44,1,1,1,0,1,0,0,1,59.85,2603.95,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,-1.1467351931462149,1.6434856139456027,0
5919-VCZYM,1,0,0,0,2,1,0,0,0,0,0,0,0,20.05,42.7,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,5.877382812039426,-1.1818006337635159,3
9644-KVCNC,0,0,0,0,66,1,0,0,1,0,1,0,1,92.15,6056.9,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,-2.045650099837883,1.4512825217059,2
2137-DQMEV,1,0,1,1,68,0,1,1,0,0,1,0,0,44.8,2983.65,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,-0.6909817899705237,1.7880059884541382,0
8174-LNWMW,0,0,0,0,31,1,0,0,0,0,0,0,0,20.9,689.35,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,2,5.49680125552818,1.3658358188029784,3
9279-CJEOJ,0,1,0,0,21,1,0,0,0,0,1,1,1,95.4,2025.1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,3,-1.8939231085202466,-1.3252798443765228,1
7964-VEXDG,1,0,0,1,21,1,1,0,0,0,0,0,0,80.35,1747.2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-0.829984026081405,-1.486642570838594,1
2404-JIBFC,0,0,1,1,55,1,1,0,1,1,1,1,1,85.1,4657.95,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-2.46124703420432,3.5969319080430346,2
0778-NELLA,1,0,0,0,9,0,0,0,0,0,1,0,1,34.7,296.1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,-0.42577906253808817,-2.513112163088144,0
8029-XYPWT,1,1,1,0,71,1,1,1,1,1,1,1,1,115.05,8016.6,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,-3.9306778409621463,3.831155695678155,2
4614-NUVZD,0,0,0,0,1,1,0,0,0,0,0,1,1,81.1,81.1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-1.0078553079094381,-3.5515014878869207,1
4632-PAOYU,1,0,1,1,22,1,0,0,0,0,0,0,0,19.95,433.5,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,2,5.8811166990025345,1.1396646694174077,3
3803-KMQFW,0,0,1,1,1,1,0,0,0,0,0,0,0,20.55,20.55,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,5.762408882914124,-0.9813889231805999,3
6804-GDMOI,0,0,0,0,61,1,0,0,1,1,1,1,1,106.6,6428.4,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,-3.1216520915700965,1.1013415683319099,2
2990-OGYTD,0,0,1,0,67,1,0,1,1,1,1,1,0,86.15,5883.85,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-2.508672595404747,3.680877735825386,2
6646-JPPHA,0,1,0,0,14,1,1,1,0,0,0,0,0,78.85,1043.8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-1.1436500457642889,-2.1673264711049525,1
9572-MTILT,1,0,1,0,59,1,1,1,1,1,1,0,1,106.75,6252.9,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,-3.5301141927349975,0.4301870695209717,1
7658-UYUQS,1,1,1,0,21,1,0,0,1,0,1,0,0,86.55,1857.25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,-1.3094899380341247,-0.8303702375582688,1
7880-XSOJX,1,0,0,0,4,0,1,1,0,1,0,0,0,42.4,146.4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,-0.23407752247655428,-1.3647694379541688,0
9611-CTWIH,0,0,0,0,3,1,0,0,0,0,1,1,1,89.45,240.45,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-1.4993015239887937,-3.2741680353022664,1
4589-IUAJB,1,0,1,0,70,1,0,0,0,0,0,0,0,24.25,1724.15,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,2,4.966071199367736,2.7730305833247098,3
0329-GTIAJ,0,0,0,0,3,1,0,1,0,1,1,1,1,97.9,315.3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-2.2286171269722463,-2.5062109149680394,1
8746-BFOAJ,1,1,0,0,21,1,0,0,0,0,0,0,0,20.5,429.55,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,2,5.261592322114449,0.5404821767546227,3
8457-XIGKN,1,0,0,0,20,1,0,0,0,0,0,0,1,19.6,356.15,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,2,5.173609480121922,-0.5757951418805994,3
6072-NUQCB,1,0,1,1,22,1,0,0,0,0,0,0,0,20.25,488.25,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,2,5.501846566719304,1.5676874383504895,3
6629-CZTTH,1,0,0,0,1,1,0,0,0,0,0,1,1,55.7,55.7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,-0.0013238256060843577,-2.9221191613963717,0
8838-GPHZP,0,0,0,0,63,1,0,0,0,0,0,0,1,20.6,1298.7,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,5.460179911009667,1.355705512527122,3
8750-QWZAJ,0,0,1,1,70,1,0,0,0,0,0,0,0,19.8,1378.75,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,2,5.363306029040049,2.8638862379108354,3
5364-EVNIB,1,0,0,0,13,1,0,1,1,0,0,0,1,79.8,973.45,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-1.4043665750696954,-2.7743670746352445,1
6918-UMQCG,0,0,0,0,5,1,0,0,0,0,1,0,0,80.2,384.25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-0.6330605823184943,-2.7017195043068307,1
0675-NCDYU,0,0,1,1,72,1,1,1,1,1,1,1,1,116.4,8543.25,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,-3.6962922966385325,4.510183857370471,2
6339-DKLMK,0,0,0,0,13,0,0,1,0,0,0,0,1,31.65,389.95,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,-0.4007933333724808,-2.58380254170021,0
1346-PJWTK,1,0,1,0,61,1,0,1,1,1,0,1,0,94.15,5731.85,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,-2.2730723245879765,1.335317301064266,2
5088-QZLRL,1,0,0,0,1,1,0,0,0,0,0,0,0,20.65,20.65,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,2,5.334287542557813,-1.5884323185286502,3
8023-QHAIO,0,1,1,0,56,1,0,0,0,1,0,0,1,76.85,4275.75,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,3,-1.5888720573262116,-0.033179410272422945,1
4397-FRLTA,0,0,0,0,4,1,0,0,0,0,0,0,0,20.15,84.5,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,5.8588037606103285,-1.1432025833090693,3
3057-VJJQE,1,0,0,0,35,1,1,0,0,0,0,0,0,55.25,1924.1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,3,0.16089065205414765,0.5839537948040363,3
5087-SUURX,0,0,1,0,18,0,0,0,1,0,1,0,1,39.05,669.85,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,-1.119400515350589,-2.341403227850976,0
2302-OUZXB,1,0,1,0,72,1,0,1,1,0,1,1,0,82.15,5784.3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-2.168154810175797,3.3104446559846874,2
8133-ANHHJ,0,1,0,0,49,1,1,1,1,1,0,1,0,103.0,5166.2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,-2.897249177650557,2.181041484475411,2
2270-CHBFN,0,0,1,0,44,1,1,1,1,1,0,0,1,95.1,4060.55,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,-2.4792724946406137,1.0682665972879861,2
0013-EXCHZ,0,1,1,0,3,1,0,0,0,1,1,0,1,83.9,267.4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,-1.0759475242981549,-2.4409032324428175,1
5982-FPVQN,0,0,1,1,37,1,0,1,1,0,0,1,1,95.15,3532.85,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-2.299891962509797,-0.19841397319982623,1
9107-UKCKY,1,0,1,0,61,1,0,1,1,0,1,1,1,79.8,4914.8,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,-2.5540882477159585,1.6327503253807394,2
4654-ULTTN,1,0,1,0,70,1,1,0,1,1,0,1,1,74.8,5315.8,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,-2.157352425730528,3.3610604625945366,2
5550-VFRLC,0,1,0,0,1,1,0,0,0,0,0,0,1,69.85,69.85,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-0.7121413162046976,-3.9857574921418406,1
5546-BYZSM,0,0,0,0,41,1,0,0,0,0,0,0,0,20.45,775.6,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,2,5.1390181337779115,-0.8424131898473808,3
1492-KGETH,1,0,1,1,70,1,1,1,1,1,0,1,0,78.35,5445.95,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,-2.2859683645460587,3.8049393156260867,2
4929-BSTRX,0,0,0,0,1,1,0,0,0,0,1,0,1,53.55,53.55,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0.013640576942433503,-2.926878650558108,0
4163-HFTUK,1,0,0,0,51,1,0,0,0,0,0,0,0,19.1,1007.8,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,5.168281662322605,0.49553200834148625,3
8215-NGSPE,0,0,1,1,42,1,0,0,0,0,0,0,0,20.0,833.55,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,5.867034522542298,1.9197718061421964,3
2225-ZRGSG,0,0,1,1,70,1,1,1,1,1,0,0,0,93.9,6579.05,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,-2.413259622211759,3.3132878589427475,2
8859-YSTWS,1,0,0,0,48,1,0,0,0,0,0,0,0,19.95,1004.5,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,2,5.340190439440307,1.2561058302296741,3
5271-YNWVR,1,0,1,1,68,1,1,1,1,1,1,1,1,113.15,7856.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,-3.9052789735326447,2.936266326303513,2
7601-DHFWZ,0,0,0,0,48,1,0,0,0,0,0,0,0,24.0,1183.05,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,2,5.133435091951337,1.930021154113209,3
2657-ALMWY,0,1,1,0,26,1,0,1,0,0,0,1,0,84.95,2169.75,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-1.6473875233465853,-2.1396096825794735,1
6330-JKLPC,1,0,1,0,11,1,0,1,0,0,0,0,1,80.5,896.9,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,3,-1.1655451801988979,-1.7145111165880988,1
4667-OHGKG,1,0,0,0,1,1,0,0,0,0,0,0,1,19.3,19.3,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,5.486909471259941,-1.9491170737265873,3
1998-VHJHK,0,0,0,0,27,1,0,0,0,0,0,0,0,19.15,501.35,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,2,5.820497717868761,0.4295627852317603,3
1707-HABPF,0,1,0,0,46,1,0,1,1,0,1,0,1,91.3,4126.35,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,-2.117973186435774,0.7540275487322433,2
1660-HSOOQ,1,0,0,0,1,1,0,0,1,0,0,0,1,49.65,49.65,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0.0948908451482577,-2.7837986707648823,0
7253-UVNDW,0,0,0,0,46,1,0,0,1,1,0,0,0,54.35,2460.15,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.5688057438835662,0.8682703334232047,0
0487-VVUVK,1,0,1,1,25,1,0,0,0,0,0,0,1,19.15,477.6,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,5.560094148211594,-0.12061033144709317,3
7228-OMTPN,1,0,0,0,4,1,0,0,0,0,1,1,1,88.45,370.65,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-1.4960173945836814,-3.2416025988866846,1
5063-IUOKK,1,0,0,0,13,1,0,0,0,0,0,0,0,19.75,265.75,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,5.977103092574408,0.5760145143018741,3
4508-OEBEY,1,0,1,0,31,1,1,1,1,1,0,1,1,75.5,2424.45,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,-1.9873622311409724,2.0273332150979164,2
0027-KWYKW,0,0,1,1,23,1,0,0,0,0,1,0,1,83.75,1849.95,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-1.30440913904014,-1.3520173668398183,1
2308-STERM,0,0,0,0,2,1,0,0,0,0,0,0,0,19.4,61.05,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,5.874390714094913,-1.1792120933663925,3
5982-XMDEX,0,0,0,0,65,1,0,0,0,0,0,0,0,26.5,1698.55,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,2,5.008940032767109,2.255767603123819,3
6284-AHOOQ,1,1,0,0,22,1,0,0,0,1,1,0,1,90.5,1910.6,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,3,-1.8873615374323243,-1.6977872551399489,1
6051-PTVNS,0,0,1,1,55,1,0,0,0,0,0,0,0,19.15,998.1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,2,5.361046320781205,2.187316432968927,3
2344-JMOGN,1,0,1,0,9,1,0,1,1,1,1,0,1,94.85,890.6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,-1.7352073483072243,-1.3637309521277816,1
3799-ISUZQ,1,0,1,1,7,1,0,0,0,0,0,0,1,69.95,529.5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,-0.3469141476670134,-2.0146215175570625,1
2877-VDUER,0,0,1,1,35,0,0,0,0,1,1,0,0,40.9,1383.6,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,-0.09882169255772746,0.7469722008781536,0
9152-AMKAK,1,0,0,0,6,1,1,0,1,1,1,1,1,80.25,493.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,-1.3260073421470018,0.7858497806440483,2
1794-HBQTJ,0,0,0,0,1,1,1,0,0,0,0,0,1,48.6,48.6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,-0.1992357693204181,-2.30554868264624,0
